Index,geohash,latitude,longitude,day,timestamp,hour,minute,time_slot,is_peak,time_period,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,demand
174,qp09k4,-5.39154052734375,90.8843994140625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,24.97075288619405,Sunny,0.0046374248026519
175,qp03m7,-5.38604736328125,90.5877685546875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,17.858140438152898,Foggy,0.0056348943959223
176,qp03me,-5.38604736328125,90.5987548828125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,3.027670517677711,Snowy,0.0219254386975729
177,qp03mg,-5.38604736328125,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,14.49465898450138,Foggy,0.0450463909602604
178,qp03q5,-5.38604736328125,90.6207275390625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,12.13158667709074,Rainy,0.0065486090250102
179,qp03q7,-5.38604736328125,90.6317138671875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,10.718778185014884,Rainy,0.0143576397958104
180,qp03qe,-5.38604736328125,90.6427001953125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,6.084655815139643,Snowy,0.0380418347854909
181,qp03qg,-5.38604736328125,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,4.929041361179925,Snowy,0.2043134809071557
182,qp03r5,-5.38604736328125,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,9.512780847074763,Rainy,0.0055879755168558
183,qp03re,-5.38604736328125,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,9.853912279730231,Rainy,0.0702080745869524
184,qp03rg,-5.38604736328125,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,9.177752285429984,Rainy,0.0176179045458249
185,qp0925,-5.38604736328125,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,7.019048232761621,Rainy,0.1365245793782895
186,qp0927,-5.38604736328125,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,16.410456828524374,Sunny,0.0409180199996247
187,qp092e,-5.38604736328125,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,3.103075063374513,Snowy,0.0076442704823248
188,qp093g,-5.38604736328125,90.7855224609375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,17.32809214670426,Foggy,0.0092905561455269
189,qp096g,-5.38604736328125,90.8294677734375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,6.0913523475482005,Snowy,0.0302516091013324
190,qp0975,-5.38604736328125,90.8404541015625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,29.09591424425901,Sunny,0.1268547183684049
191,qp0977,-5.38604736328125,90.8514404296875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,18.107477146225875,Foggy,0.015076729226163
192,qp097e,-5.38604736328125,90.8624267578125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,21.951360943772656,Sunny,0.0796496105614865
193,qp097g,-5.38604736328125,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,17.590914234056655,Foggy,0.0659133072573715
194,qp09ke,-5.38604736328125,90.9063720703125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,12.675769658795383,Foggy,0.0626975237579289
195,qp03ms,-5.38055419921875,90.5987548828125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,10.13087749151984,Rainy,0.0048127618926722
196,qp03mu,-5.38055419921875,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,12.957099396209706,Rainy,0.0094345285352567
197,qp03qh,-5.38055419921875,90.6207275390625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,21.107602669199327,Sunny,0.0340722581107543
198,qp03qs,-5.38055419921875,90.6427001953125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,12.99443366037278,Rainy,0.088938325100275
199,qp03qu,-5.38055419921875,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,23.074994639261032,Sunny,0.110981786004845
200,qp03rh,-5.38055419921875,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,16.628701336580995,Foggy,0.0258448121504432
201,qp03rk,-5.38055419921875,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,8.010912920289089,Rainy,0.01163727134232
202,qp03rs,-5.38055419921875,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,30.56491741265877,Sunny,0.0210694536923014
203,qp03ru,-5.38055419921875,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,17.67407089885972,Foggy,0.0525315047856449
204,qp092h,-5.38055419921875,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,19.657550207923105,Sunny,0.0796276590824148
205,qp092k,-5.38055419921875,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,31.35850902918973,Sunny,0.1024263538004366
206,qp092s,-5.38055419921875,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,5.768151845547916,Snowy,0.0251496677180964
207,qp093u,-5.38055419921875,90.7855224609375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,18.9195415330777,Foggy,0.0135945979162234
208,qp096s,-5.38055419921875,90.8184814453125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,19.63982782186713,Sunny,0.0644828113500249
209,qp096u,-5.38055419921875,90.8294677734375,48,0:0,0,0,0,0,Night,Street,1,Not Allowed,Yes,29.41526221571253,Sunny,0.2911815045041754
210,qp097h,-5.38055419921875,90.8404541015625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,8.903490848116837,Rainy,0.0149057684544939
211,qp097k,-5.38055419921875,90.8514404296875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,20.483523924353698,Sunny,0.0256513614821533
212,qp097s,-5.38055419921875,90.8624267578125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,19.640812985329017,Sunny,0.1557021683725256
213,qp097u,-5.38055419921875,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,28.255753769489147,Sunny,0.1148001428220478
214,qp03mt,-5.37506103515625,90.5987548828125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,16.532329472892602,Foggy,0.0119710973584083
215,qp03mv,-5.37506103515625,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,23.00311386261196,Sunny,0.0217279886456423
216,qp03qj,-5.37506103515625,90.6207275390625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,19.262764378455216,Sunny,0.0628108124590325
217,qp03qm,-5.37506103515625,90.6317138671875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,14.783051060151031,Foggy,0.0837839865967221
218,qp03qv,-5.37506103515625,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,29.94659062407661,Sunny,0.0356554954733289
219,qp03rj,-5.37506103515625,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,22.36692015298866,Sunny,0.0173580846487541
220,qp03rm,-5.37506103515625,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,14.431505404578235,Foggy,0.0851547183579741
221,qp03rt,-5.37506103515625,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,13.33354648769302,Rainy,0.054916395326582
222,qp03rv,-5.37506103515625,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,4.383973216831954,Snowy,0.0660121006138062
223,qp092j,-5.37506103515625,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,22.51198087077247,Sunny,0.1416981528885059
224,qp092m,-5.37506103515625,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,13.366061165829564,Rainy,0.1108092142117486
225,qp092t,-5.37506103515625,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,11.938927811400667,Rainy,0.0383741414680057
226,qp093v,-5.37506103515625,90.7855224609375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.99464608229734,Foggy,0.0578131312277213
227,qp096j,-5.37506103515625,90.7965087890625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,6.942502281123787,Snowy,0.052872296289592
228,qp096m,-5.37506103515625,90.8074951171875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,-1.3815162439229418,Snowy,0.0117479956341573
229,qp096t,-5.37506103515625,90.8184814453125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,19.696594270703013,Sunny,0.1275810368228341
230,qp096v,-5.37506103515625,90.8294677734375,48,0:0,0,0,0,0,Night,Street,1,Not Allowed,Yes,22.361678028160263,Sunny,0.3449223338263669
231,qp097j,-5.37506103515625,90.8404541015625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,10.84170204674541,Rainy,0.0102095230386381
232,qp097t,-5.37506103515625,90.8624267578125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,22.19387043615452,Sunny,0.0424808111673515
233,qp097v,-5.37506103515625,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.697766942003238,Foggy,0.0916093884798723
234,qp09km,-5.37506103515625,90.8953857421875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,20.620856774985945,Sunny,0.0005282070021073
235,qp09kt,-5.37506103515625,90.9063720703125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,25.65023662262197,Sunny,0.0329752219768582
236,qp09kv,-5.37506103515625,90.9173583984375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,17.743605672685952,Foggy,0.1436473516733327
237,qp09mj,-5.37506103515625,90.9283447265625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,8.998132144866464,Rainy,0.0013333344322436
238,qp09mt,-5.37506103515625,90.9503173828125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,14.320157315568183,Foggy,0.0222395080866392
239,qp03mw,-5.36956787109375,90.5987548828125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,7.220581469271432,Rainy,0.0199811575663015
240,qp03my,-5.36956787109375,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,15.127200426731868,Foggy,0.0281275867309801
241,qp03qq,-5.36956787109375,90.6317138671875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,13.416956553230392,Rainy,0.001805073993473
242,qp03qy,-5.36956787109375,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,9.727462109327572,Rainy,0.0248150552758809
243,qp03rn,-5.36956787109375,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,23.28785213348378,Sunny,0.0099694921616887
244,qp03rq,-5.36956787109375,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,25.39990129858821,Sunny,0.0205241922060966
245,qp03rw,-5.36956787109375,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,4.524413811591673,Snowy,0.0511317065711074
246,qp03ry,-5.36956787109375,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,30.560932224972635,Sunny,0.0811625215591179
247,qp092n,-5.36956787109375,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,9.294562659628903,Rainy,0.130697386033932
248,qp092q,-5.36956787109375,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,16.225909407383295,Foggy,0.0765773413314901
249,qp092w,-5.36956787109375,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,25.97205907254733,Sunny,0.0462459878988047
250,qp093w,-5.36956787109375,90.7745361328125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,20.96300783568216,Sunny,0.061338392548788
251,qp093y,-5.36956787109375,90.7855224609375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,8.336457579577347,Rainy,0.0238866887802453
252,qp096n,-5.36956787109375,90.7965087890625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,11.58609869565564,Rainy,0.0598871924396265
253,qp096q,-5.36956787109375,90.8074951171875,48,0:0,0,0,0,0,Night,Street,1,Not Allowed,Yes,14.27098707400318,Foggy,0.2909818870319275
254,qp096w,-5.36956787109375,90.8184814453125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,24.443869472913555,Sunny,0.1587351697625036
255,qp096y,-5.36956787109375,90.8294677734375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,20.57688307109093,Sunny,0.1484795532341393
256,qp097n,-5.36956787109375,90.8404541015625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,29.01262623622537,Sunny,0.0057447979972763
257,qp097w,-5.36956787109375,90.8624267578125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,26.651807581313104,Sunny,2.4802583133528963e-05
258,qp097y,-5.36956787109375,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,20.21343914823202,Sunny,0.1096289837031623
259,qp09kn,-5.36956787109375,90.8843994140625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,18.94596657928852,Foggy,0.0335094995433707
260,qp09kw,-5.36956787109375,90.9063720703125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,8.99431345425824,Rainy,0.0045529693081684
261,qp09mn,-5.36956787109375,90.9283447265625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,9.20597034666315,Rainy,0.0019815547728964
262,qp09mw,-5.36956787109375,90.9503173828125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,2.864057498314992,Snowy,0.0140470730871525
263,qp03mz,-5.36407470703125,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,9.589833919096131,Rainy,0.0350705159276689
264,qp03qz,-5.36407470703125,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,17.54658297846148,Foggy,0.0027058333408487
265,qp03rp,-5.36407470703125,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,6.788944113930201,Snowy,0.0148066779826273
266,qp03rr,-5.36407470703125,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,22.808176488628053,Sunny,0.057414635809916
267,qp03rx,-5.36407470703125,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,11.770452260033036,Rainy,0.0638399803451087
268,qp03rz,-5.36407470703125,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,20.823220203029308,Sunny,0.0497634172622067
269,qp092p,-5.36407470703125,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,12.29294855618562,Rainy,0.0481529338054022
270,qp092r,-5.36407470703125,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,12.25465340135369,Rainy,0.025656631055157
271,qp092x,-5.36407470703125,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,13.335290454658209,Rainy,0.0486213734424055
272,qp093p,-5.36407470703125,90.7525634765625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,19.77559919295771,Sunny,0.0240880419971148
273,qp093r,-5.36407470703125,90.7635498046875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,15.18369665890366,Foggy,0.0107772559366511
274,qp093x,-5.36407470703125,90.7745361328125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,24.161228208628646,Sunny,0.0987193297875101
275,qp096p,-5.36407470703125,90.7965087890625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,0.1778990765744765,Snowy,0.0272203039174041
276,qp096r,-5.36407470703125,90.8074951171875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,23.05742450270046,Sunny,0.2150034696420278
277,qp096x,-5.36407470703125,90.8184814453125,48,0:0,0,0,0,0,Night,Highway,4,Allowed,Yes,20.28470961541842,Sunny,0.3996980195334787
278,qp096z,-5.36407470703125,90.8294677734375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,20.796031957653703,Sunny,0.1854544687888215
279,qp097z,-5.36407470703125,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,16.783972991494853,Sunny,0.0032773895106456
280,qp09kr,-5.36407470703125,90.8953857421875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,18.39327722271126,Foggy,0.0054793378115691
281,qp09kx,-5.36407470703125,90.9063720703125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,28.80525709476081,Sunny,0.0194262733361994
282,qp09kz,-5.36407470703125,90.9173583984375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,22.944940615037723,Sunny,0.1805380316558008
283,qp09mp,-5.36407470703125,90.9283447265625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,17.621749403637512,Foggy,0.0132253001171159
284,qp09mr,-5.36407470703125,90.9393310546875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,30.01814084428711,Sunny,0.0191564894772215
285,qp09mx,-5.36407470703125,90.9503173828125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,23.71449433866116,Sunny,0.0908764854576937
286,qp03t2,-5.35858154296875,90.5877685546875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,10.284267303804196,Rainy,0.003233260660661
287,qp03t8,-5.35858154296875,90.5987548828125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,20.03097605114372,Sunny,0.0166898376972491
288,qp03tb,-5.35858154296875,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,19.05157803047127,Sunny,0.0379698470591739
289,qp03w0,-5.35858154296875,90.6207275390625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,25.173432953854736,Sunny,0.0150916723720576
290,qp03w8,-5.35858154296875,90.6427001953125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,28.417924732251635,Sunny,0.0322638807719733
291,qp03x2,-5.35858154296875,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,24.70039506797784,Sunny,0.0237166110348308
292,qp03x8,-5.35858154296875,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,24.049670042979283,Sunny,0.0406868816163483
293,qp03xb,-5.35858154296875,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.617868223690063,Foggy,0.0184858270312169
294,qp0982,-5.35858154296875,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,26.742357851273603,Sunny,0.0416482538368461
295,qp0988,-5.35858154296875,90.7305908203125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,10.040183144646829,Rainy,0.0244569487677587
296,qp0992,-5.35858154296875,90.7635498046875,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,17.622805396144557,Foggy,0.0923163838161612
297,qp0998,-5.35858154296875,90.7745361328125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,7.854191398039285,Rainy,0.0570953444104823
298,qp099b,-5.35858154296875,90.7855224609375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,35.594008467930145,Sunny,0.0633124400421168
299,qp09d2,-5.35858154296875,90.8074951171875,48,0:0,0,0,0,0,Night,Street,1,Not Allowed,Yes,2.698223887256802,Snowy,0.316075211950838
300,qp09d8,-5.35858154296875,90.8184814453125,48,0:0,0,0,0,0,Night,Highway,5,Allowed,No,14.904325103052011,Foggy,0.5261407349101814
301,qp09db,-5.35858154296875,90.8294677734375,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,27.99811870877648,Sunny,0.1696420097255582
302,qp09e2,-5.35858154296875,90.8514404296875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,22.75820480149113,Sunny,0.0164275279644978
303,qp09e8,-5.35858154296875,90.8624267578125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,13.751249481993362,Rainy,0.028340539777621
304,qp09eb,-5.35858154296875,90.8734130859375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,25.169348522025462,Sunny,0.0508558580187969
305,qp09s8,-5.35858154296875,90.9063720703125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,26.94729060308412,Sunny,0.0416028500274455
306,qp09sb,-5.35858154296875,90.9173583984375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,12.57684840183204,Rainy,0.108365302938104
307,qp09t0,-5.35858154296875,90.9283447265625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,25.39007578018108,Sunny,0.1496631626078868
308,qp09t2,-5.35858154296875,90.9393310546875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,22.85271877623637,Sunny,0.008837521814941
309,qp09t8,-5.35858154296875,90.9503173828125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,18.435902735355164,Foggy,0.0970500521921178
310,qp03t3,-5.35308837890625,90.5877685546875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.25996142849636,Foggy,0.0121298333995901
311,qp03tc,-5.35308837890625,90.6097412109375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,26.69331222880924,Sunny,0.0110382729204253
312,qp03w1,-5.35308837890625,90.6207275390625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,27.67623904846602,Sunny,0.0648357854756411
313,qp03w3,-5.35308837890625,90.6317138671875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,26.85001201964985,Sunny,0.0237361940005479
314,qp03w9,-5.35308837890625,90.6427001953125,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,25.053586728107128,Sunny,0.2085306112959556
315,qp03wc,-5.35308837890625,90.6536865234375,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,14.3458714414906,Foggy,0.0981343351108662
316,qp03x1,-5.35308837890625,90.6646728515625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,17.299490721247995,Foggy,0.0343147427527545
317,qp03x3,-5.35308837890625,90.6756591796875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.198248166455082,Foggy,0.0449201319783432
318,qp03x9,-5.35308837890625,90.6866455078125,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,15.720781973559502,Foggy,0.0241752047620591
319,qp03xc,-5.35308837890625,90.6976318359375,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,6.464962224846406,Snowy,0.0141366198400325
320,qp0981,-5.35308837890625,90.7086181640625,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,24.911746473001408,Sunny,0.0610700042226442
321,qp0983,-5.35308837890625,90.7196044921875,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,15.09595773783377,Foggy,0.0104993957765982
322,qp0991,-5.35308837890625,90.7525634765625,48,0:0,0,0,0,0,Night,Residential,3,Allowed,Yes,20.059789735146467,Sunny,0.0473961209250107
323,qp0993,-5.35308837890625,90.7635498046875,48,0:0,0,0,0,0,Night,Residential,1,Not Allowed,No,18.92632880681425,Foggy,0.0245051213097736
324,qp0999,-5.35308837890625,90.7745361328125,48,0:0,0,0,0,0,Night,Residential,2,Not Allowed,Yes,17.215153304100802,Foggy,0.0449150440549184
